ID,Company-path,Description,Price,Price 2,Currency,Discount percentage,Company,Type,Model,Processor Brand,Processor,RAM,Storage,GPU,Screen,Color,OS
https://barbechli.tn/product/28d9ad802f85fdf2b577979ef9443482,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mediavision.jpg,Pc Portable LENOVO IdeaPad 3 i5 11ème Gén. - 8Go - 512Go SSD - Gris,1529,,,,Mediavision,Pc Portable,LENOVO IdeaPad 3 i5 11ème Gén. -,,i5,8Go,8Go,,,Gris,
https://barbechli.tn/product/023f1f80f70bb9373189a616a518bc8a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mediavision.jpg,Pc Portable ASUS A17 TUF706IHRB-HX037 - R5 4600H - 16Go - 512Go SSD,2399,,,,Mediavision,Pc Portable,ASUS A17 TUF706IHRB-HX037 -,R5,R5,16Go,16Go,,,,
https://barbechli.tn/product/160a4409bdc3598a1a2036d600b02fa1,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Moniteur IPS LG Full HD 100 Hz 25"" avec Haut-Parleurs Intégrés",379,,,,Tunisianet,Moniteur,,,,,,,"25""",,
https://barbechli.tn/product/e7528063d362309ee81a4f9939b09e79,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable MSI Cyborg 15 A13VE / I5-13420H / RTX 4050 6G / 32 Go / 512 Go SSD / Windows 11,3315,3529.0,DT,-6.0,Technopro,PC Portable,MSI Cyborg 15 A13VE / I5-13420H / RTX 4050 6G /,,I5,32 Go,32 Go,RTX 4050,,,Windows 11
https://barbechli.tn/product/067175af2cfabae22fe32521da255e17,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0051nk / i3-N305 / 16 Go / 512 Go SSD / Gold,1205,1235.0,DT,-2.0,Tunisianet,Pc Portable,HP 15-fd0051nk / i3-N305 /,N305,i3,16 Go,16 Go,,,Gold,
https://barbechli.tn/product/6b8274e2b9ef221235b7272ae7bf26fd,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mediavision.jpg,Portable Lenovo IdeaPad 3 15IAU7 I5 12Gén 8Go,1409,,,,Mediavision,Portable,Lenovo IdeaPad 3 15IAU7 I5 12Gén,,I5,8Go,8Go,,,,
https://barbechli.tn/product/105319740b66ada62f14ff649b777fac,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable ASUS Vivobook 15 X1502VA i5 13è Gén 16Go 512Go SSD - Silver,1689,,,,Mytek,PC Portable,ASUS Vivobook 15 X1502VA i5 13è Gén,,i5,16Go,16Go,,,Silver,
https://barbechli.tn/product/34aac6a1c09117208a40eb5762df93f0,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO IdeaPad 1 15ALC7 AMD RYZEN 7 12G 512Go SSD - Bleu,1569,,,,Mytek,PC Portable,LENOVO IdeaPad 1 15ALC7,AMD,,512Go,512Go SSD,,,Bleu,
https://barbechli.tn/product/85731ed157582706dde8a2f877457f3f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"ECRAN GAMING REDRAGON MEMPHIS 27"" Full HD / IPS 100 HZ",349,359.0,DT,-3.0,Tunisianet,ECRAN GAMING,,,,,,,"27""",,
https://barbechli.tn/product/03f543e3dd9bd3d5daf09a7a6b9dd881,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Écran LG 27MP400 27"" LED Full HD IPS / 75 Hz / Noir",389,,,,Tunisianet,,,,,,,,"27""",Noir,
https://barbechli.tn/product/e5bcade0b3c35975a61f23b136bbb1a7,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable ASUS TUF Gaming F15 i7 13è Gén 16Go RTX 4060,4079,,,,Technopro,PC Portable,ASUS TUF Gaming F15 i7 13è Gén,,i7,16Go,16Go,RTX 4060,,,
https://barbechli.tn/product/35dad53c5eeb5d7d28fdadf4129a1f4e,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mediavision.jpg,Pc Portable MSI GF63 Thin 12UCX-682XFR - I5 12ème Gén. - 16Go - 512Go SSD,2199,,,,Mediavision,Pc Portable,MSI GF63 Thin 12UCX-682XFR - I5 12ème Gén. -,,I5,16Go,16Go,,,,
https://barbechli.tn/product/4938a24ae0124bf1db47a34b76540241,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable HP 15-fd0079nk i5 13è Gén 8Go 512Go SSD - Silver,1855,,,,Mytek,PC Portable,HP 15-fd0079nk i5 13è Gén,,i5,8Go,8Go,,,Silver,
https://barbechli.tn/product/19b051b5467da447303d90e4f2f980f0,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO IdeaPad 1 15IAU7 i5 12ème Gén 24Go 512G SSD - Gris,1579,,,,Mytek,PC Portable,LENOVO IdeaPad 1 15IAU7 i5 12ème Gén,,i5,24Go,24Go,,,Gris,
https://barbechli.tn/product/5a39700c790e87c98fac060f0aa4e85f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO IdeaPad 1 15IAU7 i5 12è Gén 8G 512Go SSD - Bleu,1479,,,,Mytek,PC Portable,LENOVO IdeaPad 1 15IAU7 i5 12è Gén 8G,,i5,512Go,512Go SSD,,,Bleu,
https://barbechli.tn/product/925db495069ebd48db5582e00645ebd8,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO ThinkBook 16 G7 IML Ultra 5 125U 16Go 512Go SSD - Gris,2245,,,,Mytek,PC Portable,LENOVO ThinkBook 16 G7 IML,Ultra 5,Ultra 5,16Go,16Go,,,Gris,
https://barbechli.tn/product/434bcc299cbf9345a637c898dcf71c36,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO ThinkBook 16 G7 IML Ultra 5 125U 64Go 512Go SSD - Gris,2649,,,,Mytek,PC Portable,LENOVO ThinkBook 16 G7 IML,Ultra 5,Ultra 5,64Go,64Go,,,Gris,
https://barbechli.tn/product/016f6c9ad015394eff5109f564320995,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC portable Lenovo V15 G3 IAP / i5-1235U / 16 Go / 256 Go SSD,1409,,,,Technopro,PC portable,Lenovo V15 G3 IAP / i5-1235U /,,i5,16 Go,16 Go,,,,
https://barbechli.tn/product/10ec318cf7175d31d507447611ef14da,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Dell Vostro 3530 / i7-1355U / 24 Go / 512 Go SSD / Noir,2165,,,,Tunisianet,Pc Portable,Dell Vostro 3530 / i7-1355U /,,i7,24 Go,24 Go,,,Noir,
https://barbechli.tn/product/cf9d2c4c409b2bdec71fada79fdc0196,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Gamer ASUS TUF Gaming F15 FX507VU / i7-13620H / 24 Go / 512 Go SSD / Windows 11 / Noir,3569,,,,Tunisianet,Pc Portable,Gamer ASUS TUF Gaming F15 FX507VU / i7-13620H /,,i7,24 Go,24 Go,,,Noir,Windows 11
https://barbechli.tn/product/1aca03f6ca5c274a8ab8d85b06e8fcbd,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Écran gaming Asus VA24EHF 24"" Full HD IPS / 100Hz",299,309.0,DT,-3.0,Tunisianet,Écran gaming,,,,,,,"24""",,
https://barbechli.tn/product/2f83803013b8d22a8828ab50007f21f5,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable LENOVO V15 G3 IAP I7 12È GÉN 8GO 512GO SSD - NOIR,1919,,,,Technopro,Pc Portable,LENOVO V15 G3 IAP I7 12È GÉN,,I7,8GO,8GO,,,NOIR,
https://barbechli.tn/product/db3cf959ca3d07f618aad7dbb2c76b4f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable ASUS VivoBook 15 i9 13è Gén 8Go 512Go SSD - Bleu,2219,2335.0,DT,-5.0,Technopro,Pc Portable,ASUS VivoBook 15 i9 13è Gén,,i9,8Go,8Go,,,Bleu,
https://barbechli.tn/product/b5b695f35f9fd44119f1bf5450a51ce7,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Ecran Gaming Curved Redragon AMBER 27"" Led Full HD / 180Hz / NOIR",469,529.0,DT,-11.0,Tunisianet,Ecran Gaming,,,,,,,"27""",NOIR,
https://barbechli.tn/product/f952b59cbc6b8c4b55076c816c368ae7,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mediavision.jpg,Pc Portable LENOVO IdeaPad 1 15ALC7 AMD RAYZEN 5 .- 8Go - 512Go SSD - BLEU,1229,,,,Mediavision,Pc Portable,LENOVO IdeaPad 1 15ALC7,AMD,,8Go,8Go,,,BLEU,
https://barbechli.tn/product/959ff2ecb2017aa06ca5e212b9ef8d4d,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mediavision.jpg,PC Portable MSI Cyborg 15A13VE-1493XFR i7 13ème Gén. - 8Go - 512Go SSD,3349,,,,Mediavision,PC Portable,MSI Cyborg 15A13VE-1493XFR i7 13ème Gén. -,,i7,8Go,8Go,,,,
https://barbechli.tn/product/9735fa9c43ed3695cd78a2a572570ff3,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Ecran Dahua 27"" Full HD LED B200S / Noir / HDMI / VGA",375,,,,Tunisianet,Ecran,,,,,,,"27""",Noir,
https://barbechli.tn/product/2367a24e03790f963d7bf1ac74e33daa,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Écran Dell E2425H 24"" Full HD VA / 75 Hz / Noir",369,499.0,DT,-26.0,Tunisianet,,,,,,,,"24""",Noir,
https://barbechli.tn/product/1903f758114a6964b64b767f400eb838,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable Gamer MSI Thin 15 B13UCX / i5 13è Gén / 16Go / 512 SSD / RTX 2050,2329,,,,Technopro,PC Portable,Gamer MSI Thin 15 B13UCX / i5 13è Gén /,,i5,16Go,16Go,RTX 2050,,,
https://barbechli.tn/product/a9460ac0e23235b3d3c1ab81d11c4c33,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable Gamer MSI Thin 15 B13UCX / i7 13è Gén / 32Go / 512 SSD / RTX 2050,2675,,,,Technopro,PC Portable,Gamer MSI Thin 15 B13UCX / i7 13è Gén /,,i7,32Go,32Go,RTX 2050,,,
https://barbechli.tn/product/f2580ce95e497dda0f534597991a3cef,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,PC Portable Gamer HP EliteBook 840 G11 / Ultra 5 135U / 16 Go DDR5 / 512 Go SSD / Windows 11 Pro / Silver,4059,,,,Tunisianet,PC Portable,Gamer HP EliteBook 840 G11 /,Ultra 5,Ultra 5,16 Go,16 Go,,,Silver,Windows 11
https://barbechli.tn/product/f2c716af1c7c6a39944739faa3ea61a7,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mediavision.jpg,PC Portable HP VICTUS Gaming 15-fa1005nk I5 13ème Gén. 16Go - 512 Go SSD - RTX2050,3115,,,,Mediavision,PC Portable,HP VICTUS Gaming 15-fa1005nk I5 13ème Gén.,,I5,16Go,16Go,RTX2050,,,
https://barbechli.tn/product/4e7a70cf53138fd17e7704c5b1c872e4,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mediavision.jpg,Pc Portable LENOVO LOQ 15APH8 AMD RYZEN 7.- 32Go - 512Go SSD,3199,,,,Mediavision,Pc Portable,LENOVO LOQ 15APH8,AMD,,32Go,32Go,,,,
https://barbechli.tn/product/6791f27b44a6f3fd08f5eb50f0ca4032,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable DELL Vostro 3520 / i3-1215U / 16 Go / 512 Go SSD / Noir,1085,1005.0,DT,,Tunisianet,Pc Portable,DELL Vostro 3520 / i3-1215U /,,i3,16 Go,16 Go,,,Noir,
https://barbechli.tn/product/b48beb964743034dc1708d34608bcb38,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,PC PORTABLE LENOVO THINKPAD I5-1335U / 24 Go / 512SSD / AVEC SAC LENOVO OFFERT,2549,,,,Tunisianet,PC PORTABLE,LENOVO THINKPAD I5-1335U /,,I5,24 Go,24 Go,,,,
https://barbechli.tn/product/d8bba808afca733dfaac73e33d2ac83a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Gamer ASUS TUF Gaming F15 FX507VU / i7-13620H / 32 Go / 512 Go SSD / Windows 11 / Noir,3669,,,,Tunisianet,Pc Portable,Gamer ASUS TUF Gaming F15 FX507VU / i7-13620H /,,i7,32 Go,32 Go,,,Noir,Windows 11
https://barbechli.tn/product/dba31e107f994e62b8dea88f553f248f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC PORTABLE LENOVO V15 I5-13420H 16G 512GSSD + Sacoche Offerte,1589,,,,Technopro,PC PORTABLE,,,I5,,,,,,
https://barbechli.tn/product/582bc474e3248f1d6b79b1ea12b652ca,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable ASUS VivoBook 15 i9 13è Gén 24Go 512Go SSD - Bleu,2329,2469.0,DT,-6.0,Technopro,Pc Portable,ASUS VivoBook 15 i9 13è Gén,,i9,24Go,24Go,,,Bleu,
https://barbechli.tn/product/7430ab9c8054c4a46f14ecc09f36fe62,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable Gamer MSI Thin 15 B13UCX / i5 13è Gén / 32Go / 512 SSD / RTX 2050,2429,,,,Technopro,PC Portable,Gamer MSI Thin 15 B13UCX / i5 13è Gén /,,i5,32Go,32Go,RTX 2050,,,
https://barbechli.tn/product/3925020b2abc7c88627359cf6b2c6c7a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable ASUS TUF Gaming F15 i7 13è Gén 8Go RTX 4060 - Gris,3799,,,,Technopro,PC Portable,ASUS TUF Gaming F15 i7 13è Gén,,i7,8Go,8Go,RTX 4060,,Gris,
https://barbechli.tn/product/e31696e16cb4863a4b59a5a89e0c5d4e,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Ecran Dahua 23.8"" Full HD LED B200S / Noir / HDMI / VGA",285,,,,Tunisianet,Ecran,,,,,,,"8""",Noir,
https://barbechli.tn/product/0ceba06e37fc82169b41a8408b77db55,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable HP 15-fd0080nk i5 13è Gén 24Go 512Go SSD - Noir,1939,,,,Mytek,PC Portable,HP 15-fd0080nk i5 13è Gén,,i5,24Go,24Go,,,Noir,
https://barbechli.tn/product/a3461315886aad9f6fd23218204cf96b,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,Pc Portable DELL Vostro 3530 i7 13è Gén 16G 512G SSD - Noir,2185,,,,Mytek,Pc Portable,,,i7,,,,,Noir,
https://barbechli.tn/product/284a8c14c9dc3893293b1931cc757479,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable ASUS Vivobook S14 Flip i7 13è Gén 8Go 512Go SSD - Silver,3059,,,,Mytek,PC Portable,ASUS Vivobook S14 Flip i7 13è Gén,,i7,8Go,8Go,,,Silver,
https://barbechli.tn/product/cf6a0835ac3fcf71307d41417f0c543e,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO IdeaPad 1 15ALC7 AMD RYZEN 7 12Go 512Go SSD - Bleu,1509,,,,Mytek,PC Portable,LENOVO IdeaPad 1 15ALC7,AMD,,12Go,12Go,,,Bleu,
https://barbechli.tn/product/e8e8aec6011dd839c369e169c444b9ec,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO IdeaPad 1 15IAU7 i7 12è Gén 8Go 512Go SSD - Bleu,1899,,,,Mytek,PC Portable,LENOVO IdeaPad 1 15IAU7 i7 12è Gén,,i7,8Go,8Go,,,Bleu,
https://barbechli.tn/product/bd153d62feefa588fb9b7d8ff22c72aa,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable ASUS Vivobook 15 X1504VA Intel Core 5 120U 8Go 512Go SSD - Silver,1899,,,,Mytek,PC Portable,ASUS Vivobook 15 X1504VA,Intel,,8Go,8Go,,,Silver,
https://barbechli.tn/product/285e6e6cf5a74c89912d15cdf73783ec,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable DELL Latitude 7350 2-en-1 Ultra 7 165U 16Go 512Go SSD - Gris,7299,,,,Mytek,PC Portable,DELL Latitude 7350 2-en-1,Ultra 7,Ultra 7,16Go,16Go,,,Gris,
https://barbechli.tn/product/9870452e2d960fb581fa9455af41592f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable DELL Latitude 5540 i5 13ème Gén 32Go 512Go SSD - Gris,2895,,,,Mytek,PC Portable,DELL Latitude 5540 i5 13ème Gén,,i5,32Go,32Go,,,Gris,
https://barbechli.tn/product/62577c822a002f5d3651e3c9b284e46f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO ThinkPad L13 2-en-1 Gen 5 Ultra 7 165U 32Go 1To SSD - Noir,5999,,,,Mytek,PC Portable,LENOVO ThinkPad L13 2-en-1 Gen 5,Ultra 7,Ultra 7,32Go,32Go,,,Noir,
https://barbechli.tn/product/39db997934ba6f33a09f68500c566fe8,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable HP EliteBook 840 G10 i7 13è Gén 16Go 512Go SSD - Silver,5399,,,,Mytek,PC Portable,HP EliteBook 840 G10 i7 13è Gén,,i7,16Go,16Go,,,Silver,
https://barbechli.tn/product/096e56eca8c94b035d2bf676963cc9c8,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO IdeaPad 1 15IAU7 i7 12è Gén 16Go 512Go SSD - Bleu,1939,,,,Mytek,PC Portable,LENOVO IdeaPad 1 15IAU7 i7 12è Gén,,i7,16Go,16Go,,,Bleu,
https://barbechli.tn/product/0a736cdd0cfa9705e153c3846ff97b0c,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable ASUS Vivobook S14 Flip i9 13è Gén 8Go 512Go SSD - Silver,3319,,,,Mytek,PC Portable,ASUS Vivobook S14 Flip i9 13è Gén,,i9,8Go,8Go,,,Silver,
https://barbechli.tn/product/3c603ca86f666927788d08b747fd56c3,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256G SSD - Bleu,699,,,,Mytek,PC Portable,LENOVO IdeaPad 1 15IJL7,Intel,Celeron N4500,,,,,Bleu,
https://barbechli.tn/product/201d270c245e5e778ac6eb74b31aa24c,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Ecran Dahua 27"" Full HD LED A200Y / Noir / VGA / HDMI",329,345.0,DT,-5.0,Tunisianet,Ecran,,,,,,,"27""",Noir,
https://barbechli.tn/product/700eb30f2038c362b3d99ac08faac95e,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,PC Portable HP 15-DW3040NK / i7-1165G7 / 24 Go / Silver,2089,2483.0,DT,-16.0,Tunisianet,PC Portable,HP 15-DW3040NK / i7-1165G7 /,,i7,24 Go,24 Go,,,Silver,
https://barbechli.tn/product/46e180d80d6750be17e1762390040ab3,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0053nk / i3-N305 / 16 Go / 512 Go SSD / Silver,1209,1229.0,DT,-2.0,Tunisianet,Pc Portable,HP 15-fd0053nk / i3-N305 /,N305,i3,16 Go,16 Go,,,Silver,
https://barbechli.tn/product/83a28b96b022c31cd9fbe2d3c5cee687,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable LENOVO IdeaPad 1 15IGL7 Intel Celeron N4020 8Go 256Go SSD - Gris,689,675.0,DT,,Technopro,PC Portable,LENOVO IdeaPad 1 15IGL7,Intel,Celeron N4020,8Go,8Go,,,Gris,
https://barbechli.tn/product/4147061bfd584c5ce6f651bc394338bc,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP 15-fd0057nk I3-N305 8Go 256Go SSD - Silver & Bleu,1109,,,,Technopro,Pc Portable,HP 15-fd0057nk I3-N305,N305,I3,8Go,8Go,,,Silver,
https://barbechli.tn/product/7b15771112fcef83aba641d8fea07f98,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable Lenovo IdeaPad 1 15ALC7 AMD Ryzen 5 8Go 512Go SSD - Bleu,1269,,,,Technopro,Pc Portable,Lenovo IdeaPad 1 15ALC7,AMD,Ryzen 5,8Go,8Go,,,Bleu,
https://barbechli.tn/product/fe256c77a7392cf06ccf052215dd4dcc,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Écran Gaming incurvé Aiwa 27"" Full HD VA / 180 Hz / Noir",479,509.0,DT,-6.0,Tunisianet,Écran Gaming,,,,,,,"27""",Noir,
https://barbechli.tn/product/a9babcab40734170676050c4a809df32,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Dell Latitude 3540 / i5-1335U de 13e Gén / MX550 2G / 8 Go / 512 Go SSD,2199,2695.0,DT,-18.0,Tunisianet,Pc Portable,Dell Latitude 3540 / i5-1335U de 13e Gén / MX550 2G /,,i5,8 Go,8 Go,,,,
https://barbechli.tn/product/746777629305bf424256abf911f71c21,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0051nk / i3-N305 / 16 Go / 512 Go SSD / Gold / Windows 11 Pro,1265,1295.0,DT,-2.0,Tunisianet,Pc Portable,HP 15-fd0051nk / i3-N305 /,N305,i3,16 Go,16 Go,,,Gold,Windows 11
https://barbechli.tn/product/31fbe977af503e984eecd3a0327f118a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable ASUS VivoBook 15 X1502VA I5 13é Gén 16GO 512GO SSD - Bleu,1775,,,,Technopro,Pc Portable,ASUS VivoBook 15 X1502VA I5 13é Gén,,I5,16GO,16GO,,,Bleu,
https://barbechli.tn/product/f91060f9d58a45e04606ad15222a2df7,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable ASUS VivoBook 15 X1502VA i5 13é Gén 24GO 512GO SSD - Bleu,1829,,,,Technopro,Pc Portable,ASUS VivoBook 15 X1502VA i5 13é Gén,,i5,24GO,24GO,,,Bleu,
https://barbechli.tn/product/817734c8676cd45fc0b628bff85e23f9,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,DELL G15 5510 i5 16Go 512Go SSD - Gris foncé (5510G15-I5-16G),2059,2299.0,DT,-10.0,Technopro,,,,i5,16Go,16Go,,,Gris,
https://barbechli.tn/product/1a3aa4e273d8c600f1c641ee851ffe6c,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO V15 G3 IAP i3 12è Gén 8G 512G SSD - Noir,1179,,,,Mytek,PC Portable,,,i3,,,,,Noir,
https://barbechli.tn/product/6176c3c0c5d7599beabea785fe018493,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,Pc Portable DELL Vostro 3520 i5 12ème Gén 24Go 512G SSD - Noir,1579,,,,Mytek,Pc Portable,DELL Vostro 3520 i5 12ème Gén,,i5,24Go,24Go,,,Noir,
https://barbechli.tn/product/846a1a910d3e9be9db3977077991726d,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256G SSD - Gris,749,,,,Mytek,PC Portable,LENOVO IdeaPad 1 15IJL7,Intel,Celeron N4500,8Go,8Go,,,Gris,
https://barbechli.tn/product/d753d6ade5693f0e343ac56a532cd4aa,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable DELL Latitude 5540 i5 13ème Gén 32G 512Go SSD - Gris,2955,,,,Mytek,PC Portable,DELL Latitude 5540 i5 13ème Gén 32G,,i5,512Go,512Go SSD,,,Gris,
https://barbechli.tn/product/9176fc647e9bbc3bddc2d6e667c1a8c2,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO V15 G4 IRU i5 13è Gén 12Go 512Go SSD - Noir,1559,,,,Mytek,PC Portable,LENOVO V15 G4 IRU i5 13è Gén,,i5,12Go,12Go,,,Noir,
https://barbechli.tn/product/23f16aba62083d2d8886c9d5f102c499,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,Pc Portable DELL Vostro 3520 i3 12è Gén 16Go 512G SSD - Noir,1145,,,,Mytek,Pc Portable,DELL Vostro 3520 i3 12è Gén,,i3,16Go,16Go,,,Noir,
https://barbechli.tn/product/4a4df95d542b3d2bcbb44160f487a4da,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable DELL Latitude 3540 i5 13ème Gén 24G 512G SSD - Gris,2295,,,,Mytek,PC Portable,,,i5,,,,,Gris,
https://barbechli.tn/product/9ef0fe19fcfcaa1ca61ec8a92ad640ea,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO IdeaPad 1 15ALC7 AMD RYZEN 7 16Go 512Go SSD - Gris,1605,,,,Mytek,PC Portable,LENOVO IdeaPad 1 15ALC7,AMD,,16Go,16Go,,,Gris,
https://barbechli.tn/product/43ef987af706c251dcfab2900fa504bd,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,Pc Portable DELL Vostro 3520 i5 12ème Gén 32Go 512G SSD - Noir,1635,,,,Mytek,Pc Portable,DELL Vostro 3520 i5 12ème Gén,,i5,32Go,32Go,,,Noir,
https://barbechli.tn/product/df5ded35b86bfc487f206f01ce426beb,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,Pc Portable DELL Vostro 3520 i5 12ème Gén 32Go 512Go SSD - Noir,1575,,,,Mytek,Pc Portable,DELL Vostro 3520 i5 12ème Gén,,i5,32Go,32Go,,,Noir,
https://barbechli.tn/product/cc895e21dbc06144d828c6dfd725c65e,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO IdeaPad 1 15ALC7 AMD RYZEN 7 16G 512G SSD - Gris,1629,,,,Mytek,PC Portable,LENOVO IdeaPad 1 15ALC7,AMD,,,,,,Gris,
https://barbechli.tn/product/c1bb136f1eb8a7cb7bb4f1dbdff32972,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,PC Portable LENOVO V15 G4 IRU i5 13è Gén 8Go 512Go SSD - Noir,1539,,,,Mytek,PC Portable,LENOVO V15 G4 IRU i5 13è Gén,,i5,8Go,8Go,,,Noir,
https://barbechli.tn/product/a05a0230b22ab4e5564a5f9ce0e61ca5,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mytek.jpg,Pc Portable DELL Inspiron 15 3535 AMD RYZEN 5 8Go 512Go SSD - Noir,1169,,,,Mytek,Pc Portable,DELL Inspiron 15 3535,AMD,,8Go,8Go,,,Noir,
